T1_TM,T2_TM,Reflection_Loss,SR,Radius_nm,OP_port_width_um,Mode_source_TM0
0.479901,0.37544,0.144659,1.278236203,35,1,0
0.511351,0.357812,0.130837,1.429105228,35,1,0
0.437256,0.416512,0.146232,1.049804087,35,1,0
0.446353,0.335804,0.217843,1.329206918,35,1,0
0.557058,0.31827,0.124672,1.75026864,35,1,0
0.486718,0.34323,0.170052,1.418052035,35,1,0
0.344027,0.442853,0.21312,0.7768424285,35,1,0
0.389705,0.437327,0.172968,0.8911066547,35,1,0
0.311448,0.526267,0.162285,0.5918060604,35,1,0
0.53532,0.343706,0.120974,1.557493905,35,1,0
0.349435,0.458084,0.192481,0.7628186097,35,1,0
0.480112,0.361284,0.158604,1.328904684,35,1,0
0.498328,0.378754,0.122918,1.315703597,35,1,0
0.514295,0.37327,0.112435,1.377809628,35,1,0
0.388794,0.401934,0.209272,0.9673080655,35,1,0
0.359446,0.525601,0.114953,0.6838761722,35,1,0
0.489379,0.392762,0.117859,1.245993757,35,1,0
0.383806,0.453712,0.162482,0.8459242868,35,1,0
0.387328,0.426466,0.186206,0.9082271506,35,1,0
0.494783,0.336058,0.169159,1.472314303,35,1,0
0.37226,0.462582,0.165158,0.8047438076,35,1,0
0.458156,0.393855,0.147989,1.163260591,35,1,0
0.349472,0.533137,0.117391,0.6555013064,35,1,0
0.384607,0.359843,0.25555,1.068818902,35,1,0
